name,type,start_time,duration,"ack","address","read","data"
"I2C","data",7.55237408,2.224e-05,true,,,0xB4
"I2C","data",7.55239984,2.224e-05,true,,,0x01
"I2C","data",7.55243104,2.224e-05,true,,,0x48
"I2C","data",7.55245664,2.224e-05,true,,,0x01
"I2C","data",7.55248224,2.224e-05,true,,,0x90
"I2C","data",7.552508,2.224e-05,true,,,0x01
"I2C","data",7.5525336,2.224e-05,true,,,0xBD
"I2C","data",7.55255952,2.224e-05,true,,,0x0F
"I2C","data",7.55258512,2.224e-05,true,,,0x24
"I2C","data",7.55261072,2.224e-05,true,,,0x02
"I2C","data",7.55263648,2.24e-05,true,,,0x00
"I2C","data",7.55266208,2.24e-05,true,,,0x03
"I2C","data",7.552688,2.224e-05,true,,,0xB4
"I2C","data",7.5527136,2.224e-05,true,,,0x01
"I2C","data",7.5527392,2.224e-05,true,,,0x48
"I2C","data",7.55276496,2.24e-05,true,,,0x01
"I2C","data",7.55279056,2.24e-05,true,,,0x90
"I2C","data",7.55281648,2.224e-05,true,,,0x01
"I2C","data",7.55284208,2.224e-05,true,,,0xBD
"I2C","data",7.55286768,2.224e-05,true,,,0x69
"I2C","data",7.5528936,2.224e-05,true,,,0x24
"I2C","data",7.5529192,2.224e-05,true,,,0x02
"I2C","data",7.55294496,2.224e-05,true,,,0x00
"I2C","data",7.55297056,2.224e-05,true,,,0x03
"I2C","data",7.55299616,2.224e-05,true,,,0xB4
"I2C","data",7.55302208,2.224e-05,true,,,0x01
"I2C","data",7.55304768,2.224e-05,true,,,0x48
"I2C","data",7.55307344,2.224e-05,true,,,0x01
"I2C","data",7.55309904,2.224e-05,true,,,0x90
"I2C","data",7.55312464,2.24e-05,true,,,0x01
"I2C","data",7.55315056,2.224e-05,true,,,0xBD
"I2C","data",7.55317616,2.224e-05,true,,,0xF3
"I2C","data",7.55320192,2.24e-05,true,,,0x3E
"I2C","data",7.55322752,2.24e-05,true,,,0x02
"I2C","data",7.55325312,2.24e-05,true,,,0x00
"I2C","data",7.55327904,2.224e-05,true,,,0x03
"I2C","data",7.55330464,2.224e-05,true,,,0xB4
"I2C","data",7.55333056,2.224e-05,true,,,0x01
"I2C","data",7.55335616,2.224e-05,true,,,0x48
"I2C","data",7.55338176,2.224e-05,true,,,0x01
"I2C","data",7.55340752,2.224e-05,true,,,0x90
"I2C","data",7.55343344,2.224e-05,true,,,0x01
"I2C","data",7.5534592,2.224e-05,true,,,0xBD
"I2C","data",7.5534848,2.224e-05,true,,,0xA9
"I2C","data",7.5535104,2.224e-05,true,,,0x3D
"I2C","data",7.55353632,2.224e-05,true,,,0x02
"I2C","data",7.55356192,2.224e-05,true,,,0x00
"I2C","data",7.55358768,2.24e-05,true,,,0x03
"I2C","data",7.55361328,2.24e-05,true,,,0xB4
"I2C","data",7.55363888,2.24e-05,true,,,0x01
"I2C","data",7.5536648,2.224e-05,true,,,0x48
"I2C","data",7.5536904,2.224e-05,true,,,0x01
"I2C","data",7.55371632,2.224e-05,true,,,0x90
"I2C","data",7.55374192,2.224e-05,true,,,0x01
"I2C","data",7.55376752,2.224e-05,true,,,0xBD
"I2C","data",7.55379328,2.224e-05,true,,,0x11
"I2C","data",7.55381888,2.224e-05,true,,,0x1A
"I2C","data",7.5538448,2.224e-05,true,,,0x00
"I2C","data",7.5538704,2.224e-05,true,,,0x00
"I2C","data",7.553896,2.224e-05,true,,,0x03
"I2C","data",7.55392176,2.224e-05,true,,,0xB4
"I2C","data",7.55394736,2.224e-05,true,,,0x01
"I2C","data",7.55397328,2.224e-05,true,,,0x48
"I2C","data",7.55399888,2.224e-05,true,,,0x01
"I2C","data",7.55402448,2.224e-05,true,,,0x90
"I2C","data",7.55405024,2.24e-05,true,,,0x01
"I2C","data",7.55407584,2.24e-05,true,,,0xBD
"I2C","data",7.55410176,2.224e-05,true,,,0x85
"I2C","data",7.55412736,2.224e-05,true,,,0x27
"I2C","data",7.55415296,2.224e-05,true,,,0x00
"I2C","data",7.55417888,2.224e-05,true,,,0x00
"I2C","data",7.55420448,2.224e-05,true,,,0x03
"I2C","data",7.55423024,2.224e-05,true,,,0xB4
"I2C","data",7.55425584,2.224e-05,true,,,0x01
"I2C","data",7.55428144,2.224e-05,true,,,0x48
"I2C","data",7.55430736,2.224e-05,true,,,0x01
"I2C","data",7.55433296,2.224e-05,true,,,0x90
"I2C","data",7.55435872,2.224e-05,true,,,0x01
"I2C","data",7.55438432,2.224e-05,true,,,0xBD
"I2C","data",7.55440992,2.224e-05,true,,,0x0B
"I2C","data",7.55443552,2.224e-05,true,,,0x62
"I2C","data",7.55446112,2.224e-05,true,,,0x00
"I2C","data",7.55448704,2.224e-05,true,,,0x00
"I2C","data",7.55451264,2.224e-05,true,,,0x03
"I2C","data",7.5545384,2.24e-05,true,,,0xB4
"I2C","data",7.554564,2.24e-05,true,,,0x01
"I2C","data",7.5545896,2.24e-05,true,,,0x48
"I2C","data",7.55461552,2.224e-05,true,,,0x01
"I2C","data",7.55464112,2.224e-05,true,,,0x90
"I2C","data",7.55466704,2.224e-05,true,,,0x01
"I2C","data",7.55469264,2.224e-05,true,,,0xBD
"I2C","data",7.55471824,2.224e-05,true,,,0xAF
"I2C","data",7.554744,2.224e-05,true,,,0x68
"I2C","data",7.5547696,2.224e-05,true,,,0x00
"I2C","data",7.55479552,2.224e-05,true,,,0x00
"I2C","data",7.55482112,2.224e-05,true,,,0x03
"I2C","data",7.55484672,2.224e-05,true,,,0xB4
"I2C","data",7.55487248,2.224e-05,true,,,0x01
"I2C","data",7.55489808,2.224e-05,true,,,0x48
"I2C","data",7.554924,2.224e-05,true,,,0x01
"I2C","data",7.5549496,2.224e-05,true,,,0x90
"I2C","data",7.5549752,2.224e-05,true,,,0x01
"I2C","data",7.55500096,2.24e-05,true,,,0xBD
"I2C","data",7.55502656,2.24e-05,true,,,0x77
"I2C","data",7.55505248,2.224e-05,true,,,0x64
"I2C","data",7.55507808,2.224e-05,true,,,0x00
"I2C","data",7.55510368,2.224e-05,true,,,0x00
"I2C","data",7.5551296,2.224e-05,true,,,0x03
"I2C","data",7.5551552,2.224e-05,true,,,0xB4
"I2C","data",7.55518096,2.224e-05,true,,,0x01
"I2C","data",7.55520656,2.224e-05,true,,,0x48
"I2C","data",7.55523216,2.224e-05,true,,,0x01
"I2C","data",7.55525808,2.224e-05,true,,,0x90
"I2C","data",7.55528368,2.224e-05,true,,,0x01
"I2C","data",7.55530944,2.224e-05,true,,,0xBD
"I2C","data",7.55533504,2.224e-05,true,,,0x97
"I2C","data",7.55536064,2.224e-05,true,,,0x25
"I2C","data",7.55538656,2.224e-05,true,,,0x02
"I2C","data",7.55541216,2.224e-05,true,,,0x00
"I2C","data",7.55543792,2.24e-05,true,,,0x03
"I2C","data",7.55546352,2.24e-05,true,,,0xB4
"I2C","data",7.55548944,2.224e-05,true,,,0x01
"I2C","data",7.55551552,2.224e-05,true,,,0x48
"I2C","data",7.55554112,2.224e-05,true,,,0x01
"I2C","data",7.55556672,2.224e-05,true,,,0x90
"I2C","data",7.55559264,2.224e-05,true,,,0x01
"I2C","data",7.55561824,2.224e-05,true,,,0xBD
"I2C","data",7.555644,2.224e-05,true,,,0xAD
"I2C","data",7.5556696,2.224e-05,true,,,0x4C
"I2C","data",7.5556952,2.224e-05,true,,,0x02
"I2C","data",7.55572112,2.224e-05,true,,,0x00
"I2C","data",7.55574672,2.224e-05,true,,,0x03
"I2C","data",7.55577248,2.24e-05,true,,,0xB4
"I2C","data",7.55579808,2.24e-05,true,,,0x01
"I2C","data",7.55582368,2.24e-05,true,,,0x48
"I2C","data",7.5558496,2.224e-05,true,,,0x01
"I2C","data",7.5558752,2.224e-05,true,,,0x90
"I2C","data",7.55590096,2.24e-05,true,,,0x01
"I2C","data",7.55592656,2.24e-05,true,,,0xBD
"I2C","data",7.55595216,2.24e-05,true,,,0x97
"I2C","data",7.55597808,2.224e-05,true,,,0x29
"I2C","data",7.55600368,2.224e-05,true,,,0x02
"I2C","data",7.5560296,2.224e-05,true,,,0x00
"I2C","data",7.5560552,2.224e-05,true,,,0x03
"I2C","data",7.5560808,2.224e-05,true,,,0xB4
"I2C","data",7.55610656,2.224e-05,true,,,0x01
"I2C","data",7.55613216,2.224e-05,true,,,0x48
"I2C","data",7.55615808,2.224e-05,true,,,0x01
"I2C","data",7.55618368,2.224e-05,true,,,0x90
"I2C","data",7.55620928,2.224e-05,true,,,0x01
"I2C","data",7.55623504,2.24e-05,true,,,0xBD
"I2C","data",7.55626064,2.24e-05,true,,,0x6D
"I2C","data",7.55628656,2.224e-05,true,,,0x3D
"I2C","data",7.55631216,2.224e-05,true,,,0x02
"I2C","data",7.55633776,2.224e-05,true,,,0x00
"I2C","data",7.55636352,2.24e-05,true,,,0x03
"I2C","data",7.55638912,2.24e-05,true,,,0xB4
"I2C","data",7.55641504,2.224e-05,true,,,0x01
"I2C","data",7.55644096,2.224e-05,true,,,0x48
"I2C","data",7.55646656,2.224e-05,true,,,0x01
"I2C","data",7.55649232,2.224e-05,true,,,0x90
"I2C","data",7.55651792,2.224e-05,true,,,0x01
"I2C","data",7.55654384,2.224e-05,true,,,0xBD
"I2C","data",7.55656944,2.224e-05,true,,,0x4D
"I2C","data",7.55659504,2.224e-05,true,,,0x3C
"I2C","data",7.5566208,2.24e-05,true,,,0x02
"I2C","data",7.5566464,2.24e-05,true,,,0x00
"I2C","data",7.55667232,2.224e-05,true,,,0x03
"I2C","data",7.55669792,2.224e-05,true,,,0xB4
"I2C","data",7.55672352,2.224e-05,true,,,0x01
"I2C","data",7.55674928,2.24e-05,true,,,0x48
"I2C","data",7.55677488,2.24e-05,true,,,0x01
"I2C","data",7.5568008,2.224e-05,true,,,0x90
"I2C","data",7.5568264,2.224e-05,true,,,0x01
"I2C","data",7.556852,2.224e-05,true,,,0xBD
"I2C","data",7.55687792,2.224e-05,true,,,0x7B
"I2C","data",7.55690352,2.224e-05,true,,,0x2A
"I2C","data",7.55692928,2.224e-05,true,,,0x02
"I2C","data",7.55695488,2.224e-05,true,,,0x00
"I2C","data",7.55698048,2.224e-05,true,,,0x03
"I2C","data",7.5570064,2.224e-05,true,,,0xB4
"I2C","data",7.557032,2.224e-05,true,,,0x01
"I2C","data",7.55705776,2.24e-05,true,,,0x48
"I2C","data",7.55708336,2.24e-05,true,,,0x01
"I2C","data",7.55710896,2.24e-05,true,,,0x90
"I2C","data",7.55713488,2.224e-05,true,,,0x01
"I2C","data",7.55716048,2.224e-05,true,,,0xBD
"I2C","data",7.55718624,2.24e-05,true,,,0x71
"I2C","data",7.55721184,2.24e-05,true,,,0x2A
"I2C","data",7.55723744,2.24e-05,true,,,0x02
"I2C","data",7.55726336,2.224e-05,true,,,0x00
"I2C","data",7.55728896,2.224e-05,true,,,0x03
"I2C","data",7.55731488,2.224e-05,true,,,0xB4
"I2C","data",7.55734048,2.224e-05,true,,,0x01
"I2C","data",7.55736608,2.224e-05,true,,,0x48
"I2C","data",7.55739184,2.224e-05,true,,,0x01
"I2C","data",7.55741744,2.224e-05,true,,,0x90
"I2C","data",7.55744352,2.24e-05,true,,,0x01
"I2C","data",7.55746912,2.24e-05,true,,,0xBD
"I2C","data",7.55749472,2.24e-05,true,,,0x41
"I2C","data",7.55752064,2.224e-05,true,,,0x2D
"I2C","data",7.55754624,2.224e-05,true,,,0x02
"I2C","data",7.557572,2.24e-05,true,,,0x00
"I2C","data",7.5575976,2.24e-05,true,,,0x03
"I2C","data",7.5576232,2.24e-05,true,,,0xB4
"I2C","data",7.55764912,2.224e-05,true,,,0x01
"I2C","data",7.55767472,2.224e-05,true,,,0x48
"I2C","data",7.55770064,2.224e-05,true,,,0x01
"I2C","data",7.55772624,2.224e-05,true,,,0x90
"I2C","data",7.55775184,2.224e-05,true,,,0x01
"I2C","data",7.5577776,2.224e-05,true,,,0xBD
"I2C","data",7.5578032,2.224e-05,true,,,0x5B
"I2C","data",7.55782912,2.224e-05,true,,,0x47
"I2C","data",7.55785472,2.224e-05,true,,,0x02
"I2C","data",7.55788032,2.224e-05,true,,,0x00
"I2C","data",7.55790608,2.24e-05,true,,,0x03
"I2C","data",7.55793168,2.24e-05,true,,,0xB4
"I2C","data",7.5579576,2.224e-05,true,,,0x01
"I2C","data",7.5579832,2.224e-05,true,,,0x48
"I2C","data",7.5580088,2.224e-05,true,,,0x01
"I2C","data",7.55803456,2.24e-05,true,,,0x90
"I2C","data",7.55806016,2.24e-05,true,,,0x01
"I2C","data",7.55808608,2.224e-05,true,,,0xBD
"I2C","data",7.55811168,2.224e-05,true,,,0x47
"I2C","data",7.55813728,2.224e-05,true,,,0x42
"I2C","data",7.5581632,2.224e-05,true,,,0x02
"I2C","data",7.5581888,2.224e-05,true,,,0x00
"I2C","data",7.55821456,2.224e-05,true,,,0x03
"I2C","data",7.55824016,2.224e-05,true,,,0xB4
"I2C","data",7.55826576,2.224e-05,true,,,0x01
"I2C","data",7.55829168,2.224e-05,true,,,0x48
"I2C","data",7.55831728,2.224e-05,true,,,0x01
"I2C","data",7.55834304,2.24e-05,true,,,0x90
"I2C","data",7.55836864,2.24e-05,true,,,0x01
"I2C","data",7.55839424,2.24e-05,true,,,0xBD
"I2C","data",7.55842016,2.224e-05,true,,,0x5B
"I2C","data",7.55844592,2.24e-05,true,,,0x3F
"I2C","data",7.55847184,2.224e-05,true,,,0x02
"I2C","data",7.55849744,2.224e-05,true,,,0x00
"I2C","data",7.55852336,2.224e-05,true,,,0x03
"I2C","data",7.55854944,2.224e-05,true,,,0xB4
"I2C","data",7.55857504,2.224e-05,true,,,0x01
"I2C","data",7.55860064,2.224e-05,true,,,0x48
"I2C","data",7.5586264,2.224e-05,true,,,0x01
"I2C","data",7.558652,2.224e-05,true,,,0x90
"I2C","data",7.55867792,2.224e-05,true,,,0x01
"I2C","data",7.55870352,2.224e-05,true,,,0xBD
"I2C","data",7.55872912,2.224e-05,true,,,0x2F
"I2C","data",7.55875488,2.24e-05,true,,,0x37
"I2C","data",7.55878048,2.24e-05,true,,,0x02
"I2C","data",7.5588064,2.224e-05,true,,,0x00
"I2C","data",7.558832,2.224e-05,true,,,0x03
"I2C","data",7.5588576,2.224e-05,true,,,0xB4
"I2C","data",7.55888352,2.224e-05,true,,,0x01
"I2C","data",7.55890912,2.224e-05,true,,,0x48
"I2C","data",7.55893488,2.224e-05,true,,,0x01
"I2C","data",7.55896048,2.224e-05,true,,,0x90
"I2C","data",7.55898608,2.224e-05,true,,,0x01
"I2C","data",7.559012,2.224e-05,true,,,0xBD
"I2C","data",7.5590376,2.224e-05,true,,,0x47
"I2C","data",7.55906336,2.224e-05,true,,,0x37
"I2C","data",7.55908896,2.224e-05,true,,,0x02
"I2C","data",7.55911456,2.224e-05,true,,,0x00
"I2C","data",7.55914048,2.224e-05,true,,,0x03
"I2C","data",7.55916608,2.224e-05,true,,,0xB4
"I2C","data",7.55919184,2.24e-05,true,,,0x01
"I2C","data",7.55921744,2.24e-05,true,,,0x48
"I2C","data",7.55924304,2.24e-05,true,,,0x01
"I2C","data",7.55926896,2.224e-05,true,,,0x90
"I2C","data",7.55929456,2.224e-05,true,,,0x01
"I2C","data",7.55932048,2.224e-05,true,,,0xBD
"I2C","data",7.55934608,2.224e-05,true,,,0x3B
"I2C","data",7.55937168,2.224e-05,true,,,0x47
"I2C","data",7.55939744,2.224e-05,true,,,0x02
"I2C","data",7.55942848,2.24e-05,true,,,0x00
"I2C","data",7.55945408,2.24e-05,true,,,0x03
"I2C","data",7.55947968,2.24e-05,true,,,0xB4
"I2C","data",7.5595056,2.224e-05,true,,,0x01
"I2C","data",7.5595312,2.224e-05,true,,,0x48
"I2C","data",7.55955712,2.224e-05,true,,,0x01
"I2C","data",7.55958272,2.224e-05,true,,,0x90
"I2C","data",7.55960832,2.224e-05,true,,,0x01
"I2C","data",7.55963408,2.224e-05,true,,,0xBD
"I2C","data",7.55965968,2.224e-05,true,,,0xA9
"I2C","data",7.5596856,2.224e-05,true,,,0x46
"I2C","data",7.5597112,2.224e-05,true,,,0x02
"I2C","data",7.5597368,2.224e-05,true,,,0x00
"I2C","data",7.55976256,2.24e-05,true,,,0x03
"I2C","data",7.55978816,2.24e-05,true,,,0xB4
"I2C","data",7.55981408,2.224e-05,true,,,0x01
"I2C","data",7.55983968,2.224e-05,true,,,0x48
"I2C","data",7.55986528,2.224e-05,true,,,0x01
"I2C","data",7.55989104,2.24e-05,true,,,0x90
"I2C","data",7.55991664,2.24e-05,true,,,0x01
"I2C","data",7.55994256,2.224e-05,true,,,0xBD
"I2C","data",7.55996816,2.224e-05,true,,,0xE1
"I2C","data",7.55999376,2.224e-05,true,,,0x2C
"I2C","data",7.56001968,2.224e-05,true,,,0x02
"I2C","data",7.56004528,2.224e-05,true,,,0x00
"I2C","data",7.56007104,2.224e-05,true,,,0x03
"I2C","data",7.56009664,2.224e-05,true,,,0xB4
"I2C","data",7.56012224,2.224e-05,true,,,0x01
"I2C","data",7.56014816,2.224e-05,true,,,0x48
"I2C","data",7.56017376,2.224e-05,true,,,0x01
"I2C","data",7.56019952,2.24e-05,true,,,0x90
"I2C","data",7.56022512,2.24e-05,true,,,0x01
"I2C","data",7.56025072,2.24e-05,true,,,0xBD
"I2C","data",7.56027664,2.224e-05,true,,,0xD1
"I2C","data",7.56030224,2.224e-05,true,,,0x3C
"I2C","data",7.560328,2.24e-05,true,,,0x02
"I2C","data",7.5603536,2.24e-05,true,,,0x00
"I2C","data",7.5603792,2.24e-05,true,,,0x03
"I2C","data",7.56040512,2.224e-05,true,,,0xB4
"I2C","data",7.56043376,2.224e-05,true,,,0x01
"I2C","data",7.56045952,2.24e-05,true,,,0x48
"I2C","data",7.56048512,2.24e-05,true,,,0x01
"I2C","data",7.56051104,2.224e-05,true,,,0x90
"I2C","data",7.56053712,2.224e-05,true,,,0x01
"I2C","data",7.56056272,2.224e-05,true,,,0xBD
"I2C","data",7.56058832,2.224e-05,true,,,0x2F
"I2C","data",7.56061424,2.224e-05,true,,,0xC9
"I2C","data",7.56063984,2.224e-05,true,,,0x00
"I2C","data",7.5606656,2.224e-05,true,,,0x00
"I2C","data",7.5606912,2.224e-05,true,,,0x03
"I2C","data",7.5607168,2.224e-05,true,,,0xB4
"I2C","data",7.56074272,2.224e-05,true,,,0x01
"I2C","data",7.56076832,2.224e-05,true,,,0x48
"I2C","data",7.56079408,2.24e-05,true,,,0x01
"I2C","data",7.56081968,2.24e-05,true,,,0x90
"I2C","data",7.56084528,2.24e-05,true,,,0x01
"I2C","data",7.5608712,2.224e-05,true,,,0xBD
"I2C","data",7.5608968,2.224e-05,true,,,0x03
"I2C","data",7.56092256,2.24e-05,true,,,0x06
"I2C","data",7.56094816,2.24e-05,true,,,0x01
"I2C","data",7.56097376,2.24e-05,true,,,0x00
"I2C","data",7.56099968,2.224e-05,true,,,0x03
"I2C","data",7.56102528,2.224e-05,true,,,0xB4
"I2C","data",7.5610512,2.224e-05,true,,,0x01
"I2C","data",7.5610768,2.224e-05,true,,,0x48
"I2C","data",7.5611024,2.224e-05,true,,,0x01
"I2C","data",7.56112816,2.224e-05,true,,,0x90
"I2C","data",7.56115376,2.224e-05,true,,,0x01
"I2C","data",7.56117968,2.224e-05,true,,,0xBD
"I2C","data",7.56120528,2.224e-05,true,,,0x65
"I2C","data",7.56123088,2.224e-05,true,,,0x32
"I2C","data",7.56125664,2.24e-05,true,,,0x02
"I2C","data",7.56128224,2.24e-05,true,,,0x00
"I2C","data",7.56130816,2.224e-05,true,,,0x03
"I2C","data",7.56133376,2.224e-05,true,,,0xB4
"I2C","data",7.56135936,2.224e-05,true,,,0x01
"I2C","data",7.56138512,2.24e-05,true,,,0x48
"I2C","data",7.56141072,2.24e-05,true,,,0x01
"I2C","data",7.56143696,2.224e-05,true,,,0x90
"I2C","data",7.56146304,2.224e-05,true,,,0x01
"I2C","data",7.56148864,2.224e-05,true,,,0xBD
"I2C","data",7.56151424,2.224e-05,true,,,0xF3
"I2C","data",7.56154,2.24e-05,true,,,0x42
"I2C","data",7.5615656,2.24e-05,true,,,0x02
"I2C","data",7.56159152,2.224e-05,true,,,0x00
"I2C","data",7.56161712,2.224e-05,true,,,0x03
"I2C","data",7.56164272,2.224e-05,true,,,0xB4
"I2C","data",7.56166848,2.24e-05,true,,,0x01
"I2C","data",7.56169408,2.24e-05,true,,,0x48
"I2C","data",7.56172,2.224e-05,true,,,0x01
"I2C","data",7.5617456,2.224e-05,true,,,0x90
"I2C","data",7.5617712,2.224e-05,true,,,0x01
"I2C","data",7.56179712,2.224e-05,true,,,0xBD
"I2C","data",7.56182272,2.224e-05,true,,,0xBD
"I2C","data",7.56184848,2.224e-05,true,,,0x38
"I2C","data",7.56187408,2.224e-05,true,,,0x02
"I2C","data",7.56189968,2.224e-05,true,,,0x00
"I2C","data",7.5619256,2.224e-05,true,,,0x03
"I2C","data",7.5619512,2.224e-05,true,,,0xB4
"I2C","data",7.56197696,2.24e-05,true,,,0x01
"I2C","data",7.56200256,2.24e-05,true,,,0x48
"I2C","data",7.56202816,2.24e-05,true,,,0x01
"I2C","data",7.56205408,2.224e-05,true,,,0x90
"I2C","data",7.56207968,2.224e-05,true,,,0x01
"I2C","data",7.56210544,2.24e-05,true,,,0xBD
"I2C","data",7.56213104,2.24e-05,true,,,0x19
"I2C","data",7.56215664,2.24e-05,true,,,0x2E
"I2C","data",7.56218256,2.224e-05,true,,,0x02
"I2C","data",7.56220816,2.224e-05,true,,,0x00
"I2C","data",7.56223408,2.224e-05,true,,,0x03
"I2C","data",7.56225968,2.224e-05,true,,,0xB4
"I2C","data",7.56228528,2.224e-05,true,,,0x01
"I2C","data",7.56231104,2.224e-05,true,,,0x48
"I2C","data",7.56233664,2.224e-05,true,,,0x01
"I2C","data",7.56236256,2.224e-05,true,,,0x90
"I2C","data",7.56238816,2.224e-05,true,,,0x01
"I2C","data",7.56241376,2.224e-05,true,,,0xBD
"I2C","data",7.56243936,2.224e-05,true,,,0x0B
"I2C","data",7.56246496,2.224e-05,true,,,0x36
"I2C","data",7.56249072,2.24e-05,true,,,0x02
"I2C","data",7.56251632,2.24e-05,true,,,0x00
"I2C","data",7.56254224,2.224e-05,true,,,0x03
"I2C","data",7.56256784,2.224e-05,true,,,0xB4
"I2C","data",7.56259344,2.224e-05,true,,,0x01
"I2C","data",7.5626192,2.24e-05,true,,,0x48
"I2C","data",7.5626448,2.24e-05,true,,,0x01
"I2C","data",7.56267072,2.224e-05,true,,,0x90
"I2C","data",7.56269632,2.224e-05,true,,,0x01
"I2C","data",7.56272192,2.224e-05,true,,,0xBD
"I2C","data",7.56274784,2.224e-05,true,,,0xFF
"I2C","data",7.56277344,2.224e-05,true,,,0x35
"I2C","data",7.5627992,2.224e-05,true,,,0x02
"I2C","data",7.5628248,2.224e-05,true,,,0x00
"I2C","data",7.5628504,2.224e-05,true,,,0x03
"I2C","data",7.56287632,2.224e-05,true,,,0xB4
"I2C","data",7.56290192,2.224e-05,true,,,0x01
"I2C","data",7.56292768,2.24e-05,true,,,0x48
"I2C","data",7.56295328,2.24e-05,true,,,0x01
"I2C","data",7.56297888,2.24e-05,true,,,0x90
"I2C","data",7.5630048,2.224e-05,true,,,0x01
"I2C","data",7.5630304,2.224e-05,true,,,0xBD
"I2C","data",7.56305616,2.24e-05,true,,,0x25
"I2C","data",7.56308176,2.24e-05,true,,,0x2E
"I2C","data",7.56310736,2.24e-05,true,,,0x02
"I2C","data",7.56313328,2.224e-05,true,,,0x00
"I2C","data",7.56315888,2.224e-05,true,,,0x03
"I2C","data",7.5631848,2.224e-05,true,,,0xB4
"I2C","data",7.5632104,2.224e-05,true,,,0x01
"I2C","data",7.563236,2.224e-05,true,,,0x48
"I2C","data",7.56326176,2.224e-05,true,,,0x01
"I2C","data",7.56328736,2.224e-05,true,,,0x90
"I2C","data",7.56331328,2.224e-05,true,,,0x01
"I2C","data",7.56333888,2.224e-05,true,,,0xBD
"I2C","data",7.56336448,2.224e-05,true,,,0x85
"I2C","data",7.56339024,2.24e-05,true,,,0x4C
"I2C","data",7.56341584,2.24e-05,true,,,0x02
"I2C","data",7.56344192,2.24e-05,true,,,0x00
"I2C","data",7.56346816,2.224e-05,true,,,0x03
"I2C","data",7.56349376,2.224e-05,true,,,0xB4
"I2C","data",7.56351936,2.224e-05,true,,,0x01
"I2C","data",7.56354512,2.224e-05,true,,,0x48
"I2C","data",7.56357072,2.224e-05,true,,,0x01
"I2C","data",7.56359664,2.224e-05,true,,,0x90
"I2C","data",7.56362224,2.224e-05,true,,,0x01
"I2C","data",7.56364784,2.224e-05,true,,,0xBD
"I2C","data",7.5636736,2.224e-05,true,,,0xBB
"I2C","data",7.5636992,2.24e-05,true,,,0x4C
"I2C","data",7.56372512,2.224e-05,true,,,0x02
"I2C","data",7.56375072,2.224e-05,true,,,0x00
"I2C","data",7.56377632,2.224e-05,true,,,0x03
"I2C","data",7.56380208,2.24e-05,true,,,0xB4
"I2C","data",7.56382768,2.24e-05,true,,,0x01
"I2C","data",7.5638536,2.224e-05,true,,,0x48
"I2C","data",7.5638792,2.224e-05,true,,,0x01
"I2C","data",7.5639048,2.224e-05,true,,,0x90
"I2C","data",7.56393072,2.224e-05,true,,,0x01
"I2C","data",7.56395632,2.224e-05,true,,,0xBD
"I2C","data",7.56398208,2.224e-05,true,,,0x39
"I2C","data",7.56400768,2.224e-05,true,,,0x2F
"I2C","data",7.56403328,2.224e-05,true,,,0x02
"I2C","data",7.5640592,2.224e-05,true,,,0x00
"I2C","data",7.5640848,2.224e-05,true,,,0x03
"I2C","data",7.56411056,2.224e-05,true,,,0xB4
"I2C","data",7.56413616,2.224e-05,true,,,0x01
"I2C","data",7.56416176,2.224e-05,true,,,0x48
"I2C","data",7.56418768,2.224e-05,true,,,0x01
"I2C","data",7.56421328,2.224e-05,true,,,0x90
"I2C","data",7.56423904,2.24e-05,true,,,0x01
"I2C","data",7.56426464,2.24e-05,true,,,0xBD
"I2C","data",7.56429024,2.24e-05,true,,,0xA3
"I2C","data",7.56431616,2.224e-05,true,,,0x30
"I2C","data",7.56434176,2.224e-05,true,,,0x02
"I2C","data",7.56436768,2.224e-05,true,,,0x00
"I2C","data",7.56439328,2.224e-05,true,,,0x03
"I2C","data",7.56441888,2.224e-05,true,,,0xB4
"I2C","data",7.56444448,2.224e-05,true,,,0x01
"I2C","data",7.56447024,2.224e-05,true,,,0x48
"I2C","data",7.56449632,2.224e-05,true,,,0x01
"I2C","data",7.56452192,2.224e-05,true,,,0x90
"I2C","data",7.56454752,2.224e-05,true,,,0x01
"I2C","data",7.56457344,2.224e-05,true,,,0xBD
"I2C","data",7.56459904,2.224e-05,true,,,0x7B
"I2C","data",7.5646248,2.24e-05,true,,,0x84
"I2C","data",7.5646504,2.24e-05,true,,,0x00
"I2C","data",7.564676,2.24e-05,true,,,0x00
"I2C","data",7.56470192,2.224e-05,true,,,0x03
"I2C","data",7.56472752,2.224e-05,true,,,0xB4
"I2C","data",7.56475344,2.224e-05,true,,,0x01
"I2C","data",7.56477904,2.224e-05,true,,,0x48
"I2C","data",7.56480464,2.224e-05,true,,,0x01
"I2C","data",7.5648304,2.224e-05,true,,,0x90
"I2C","data",7.564856,2.224e-05,true,,,0x01
"I2C","data",7.56488192,2.224e-05,true,,,0xBD
"I2C","data",7.56490752,2.224e-05,true,,,0x3F
"I2C","data",7.56493312,2.224e-05,true,,,0x31
"I2C","data",7.56495888,2.224e-05,true,,,0x02
"I2C","data",7.56498448,2.224e-05,true,,,0x00
"I2C","data",7.5650104,2.224e-05,true,,,0x03
"I2C","data",7.565036,2.224e-05,true,,,0xB4
"I2C","data",7.5650616,2.224e-05,true,,,0x01
"I2C","data",7.56508736,2.24e-05,true,,,0x48
